train_number,date, total_available
41064,11/5/2023,232
41065,11/5/2023,155
41066,11/5/2023,135
41067,11/5/2023,134
41069,11/5/2023,219
41071,11/5/2023,413
41073,11/5/2023,186
41075,11/5/2023,67
41077,11/5/2023,334
41079,11/5/2023,299
41081,11/5/2023,202
41083,11/5/2023,52
41085,11/5/2023,357
41087,11/5/2023,128
41089,11/5/2023,127
41091,11/5/2023,85
41093,11/5/2023,43
41095,11/5/2023,384
41097,11/5/2023,132
41099,11/5/2023,77
41101,11/5/2023,423
41103,11/5/2023,226
41105,11/5/2023,220
41107,11/5/2023,65
41109,11/5/2023,300
41111,11/5/2023,52
41112,11/5/2023,202
41113,11/5/2023,116
41115,11/5/2023,438
41117,11/5/2023,37
41119,11/5/2023,255
41121,11/5/2023,270
41123,11/5/2023,88
41125,11/5/2023,358
41127,11/5/2023,244
41129,11/5/2023,170
41131,11/5/2023,204
41133,11/5/2023,358
41501,11/5/2023,88
41503,11/5/2023,188
41505,11/5/2023,197
41507,11/5/2023,401
42402,11/5/2023,263
42404,11/5/2023,254
42406,11/5/2023,397
42408,11/5/2023,54
42412,11/5/2023,102
42414,11/5/2023,20
42416,11/5/2023,336
42420,11/5/2023,366
42422,11/5/2023,67
42452,11/5/2023,25
42802,11/5/2023,8
43001,11/5/2023,121
43205,11/5/2023,337
43216,11/5/2023,107
43222,11/5/2023,119
43401,11/5/2023,197
43408,11/5/2023,124
43501,11/5/2023,452
43506,11/5/2023,102
43551,11/5/2023,41
43552,11/5/2023,311
43553,11/5/2023,53
43554,11/5/2023,67
43801,11/5/2023,11
43803,11/5/2023,409
43806,11/5/2023,221
43823,11/5/2023,86
43851,11/5/2023,294
43891,11/5/2023,35
43892,11/5/2023,273
43921,11/5/2023,113
47100,11/5/2023,334
47101,11/5/2023,276
47102,11/5/2023,92
47103,11/5/2023,268
47104,11/5/2023,362
47105,11/5/2023,476
47106,11/5/2023,60
47107,11/5/2023,9
47108,11/5/2023,339
47109,11/5/2023,128
47110,11/5/2023,390
47111,11/5/2023,79
47112,11/5/2023,328
47113,11/5/2023,15
47114,11/5/2023,28
47115,11/5/2023,407
47116,11/5/2023,300
47117,11/5/2023,11
47118,11/5/2023,101
47119,11/5/2023,154
47120,11/5/2023,30
47121,11/5/2023,91
47122,11/5/2023,94
47123,11/5/2023,367
47124,11/5/2023,228
47125,11/5/2023,242
47126,11/5/2023,248
47127,11/5/2023,265
47128,11/5/2023,197
47129,11/5/2023,42
47130,11/5/2023,366
47131,11/5/2023,180
47132,11/5/2023,152
47133,11/5/2023,96
47134,11/5/2023,101
47135,11/5/2023,116
47136,11/5/2023,264
47137,11/5/2023,254
47138,11/5/2023,294
47139,11/5/2023,248
47140,11/5/2023,210
47141,11/5/2023,195
47142,11/5/2023,49
47143,11/5/2023,267
47144,11/5/2023,127
47145,11/5/2023,81
47146,11/5/2023,27
47147,11/5/2023,228
47148,11/5/2023,75
47149,11/5/2023,337
47150,11/5/2023,322
47151,11/5/2023,341
47152,11/5/2023,237
47153,11/5/2023,141
47154,11/5/2023,241
47155,11/5/2023,202
47156,11/5/2023,146
47157,11/5/2023,149
47158,11/5/2023,446
47159,11/5/2023,393
47160,11/5/2023,400
47161,11/5/2023,73
47162,11/5/2023,297
47163,11/5/2023,9
47164,11/5/2023,310
47165,11/5/2023,224
47166,11/5/2023,47
47167,11/5/2023,205
47168,11/5/2023,317
47169,11/5/2023,196
47170,11/5/2023,300
47171,11/5/2023,287
47172,11/5/2023,19
47173,11/5/2023,56
47174,11/5/2023,193
47175,11/5/2023,79
47176,11/5/2023,227
47177,11/5/2023,64
47178,11/5/2023,110
47179,11/5/2023,408
47180,11/5/2023,121
47181,11/5/2023,330
47182,11/5/2023,204
47183,11/5/2023,164
47184,11/5/2023,217
47185,11/5/2023,106
47186,11/5/2023,88
47187,11/5/2023,192
47188,11/5/2023,110
47189,11/5/2023,333
47190,11/5/2023,7
47191,11/5/2023,226
47192,11/5/2023,85
47193,11/5/2023,114
47194,11/5/2023,181
47195,11/5/2023,65
47196,11/5/2023,357
47197,11/5/2023,476
47198,11/5/2023,38
47199,11/5/2023,262
47200,11/5/2023,476
47201,11/5/2023,89
47202,11/5/2023,421
47203,11/5/2023,310
47204,11/5/2023,57
47205,11/5/2023,208
47206,11/5/2023,84
47207,11/5/2023,148
47208,11/5/2023,273
47209,11/5/2023,207
47210,11/5/2023,262
47211,11/5/2023,4
47212,11/5/2023,107
47213,11/5/2023,24
47214,11/5/2023,439
47215,11/5/2023,87
47216,11/5/2023,29
47217,11/5/2023,419
47218,11/5/2023,66
47219,11/5/2023,172
47220,11/5/2023,302
50103,11/5/2023,176
50104,11/5/2023,401
50105,11/5/2023,159
50106,11/5/2023,57
50107,11/5/2023,142
50108,11/5/2023,112
51027,11/5/2023,356
51028,11/5/2023,335
51029,11/5/2023,345
51030,11/5/2023,199
51033,11/5/2023,419
51034,11/5/2023,136
51097,11/5/2023,96
51098,11/5/2023,296
51111,11/5/2023,335
51112,11/5/2023,43
51113,11/5/2023,385
51114,11/5/2023,355
51115,11/5/2023,209
51116,11/5/2023,142
51117,11/5/2023,231
51118,11/5/2023,275
51135,11/5/2023,282
51136,11/5/2023,326
51137,11/5/2023,389
51138,11/5/2023,31
51139,11/5/2023,325
51140,11/5/2023,8
51141,11/5/2023,283
51142,11/5/2023,197
51145,11/5/2023,315
51146,11/5/2023,249
51147,11/5/2023,74
51148,11/5/2023,466
51149,11/5/2023,269
51150,11/5/2023,20
51153,11/5/2023,405
51154,11/5/2023,188
51157,11/5/2023,164
51158,11/5/2023,205
51181,11/5/2023,243
51182,11/5/2023,399
51183,11/5/2023,415
51187,11/5/2023,150
51188,11/5/2023,35
51189,11/5/2023,107
51190,11/5/2023,112
51195,11/5/2023,357
51196,11/5/2023,51
51197,11/5/2023,288
51198,11/5/2023,14
51239,11/5/2023,374
51240,11/5/2023,304
51253,11/5/2023,20
51254,11/5/2023,95
51255,11/5/2023,145
51256,11/5/2023,38
51259,11/5/2023,189
51260,11/5/2023,304
51261,11/5/2023,142
51262,11/5/2023,151
51284,11/5/2023,379
51285,11/5/2023,221
51286,11/5/2023,76
51293,11/5/2023,137
51294,11/5/2023,102
51323,11/5/2023,294
51324,11/5/2023,352
51325,11/5/2023,113
51326,11/5/2023,113
51327,11/5/2023,286
51347,11/5/2023,34
51348,11/5/2023,18
51350,11/5/2023,123
51353,11/5/2023,115
51401,11/5/2023,267
51402,11/5/2023,8
51405,11/5/2023,263
51406,11/5/2023,61
51407,11/5/2023,196
51408,11/5/2023,17
51409,11/5/2023,325
51410,11/5/2023,405
51411,11/5/2023,251
51412,11/5/2023,209
51417,11/5/2023,134
51418,11/5/2023,27
51419,11/5/2023,287
51420,11/5/2023,428
51421,11/5/2023,70
51422,11/5/2023,233
51423,11/5/2023,290
51424,11/5/2023,361
51425,11/5/2023,302
51426,11/5/2023,113
51427,11/5/2023,256
51428,11/5/2023,235
51429,11/5/2023,359
51430,11/5/2023,237
51431,11/5/2023,227
51432,11/5/2023,451
51433,11/5/2023,462
51434,11/5/2023,37
51435,11/5/2023,216
51436,11/5/2023,117
51441,11/5/2023,327
51442,11/5/2023,313
51445,11/5/2023,378
51446,11/5/2023,43
51449,11/5/2023,298
51450,11/5/2023,102
51451,11/5/2023,270
51452,11/5/2023,251
51455,11/5/2023,330
51456,11/5/2023,157
51458,11/5/2023,149
51461,11/5/2023,51
51462,11/5/2023,226
51463,11/5/2023,99
51464,11/5/2023,54
51601,11/5/2023,425
51602,11/5/2023,12
51603,11/5/2023,262
51605,11/5/2023,397
51606,11/5/2023,182
51607,11/5/2023,44
51608,11/5/2023,191
51609,11/5/2023,105
51610,11/5/2023,78
51611,11/5/2023,136
51612,11/5/2023,8
51613,11/5/2023,192
51614,11/5/2023,51
51631,11/5/2023,7
51632,11/5/2023,327
51671,11/5/2023,164
51672,11/5/2023,329
51673,11/5/2023,44
51674,11/5/2023,295
51675,11/5/2023,23
51676,11/5/2023,393
51677,11/5/2023,19
51678,11/5/2023,283
51683,11/5/2023,355
51684,11/5/2023,112
51685,11/5/2023,226
51686,11/5/2023,10
51687,11/5/2023,350
51688,11/5/2023,358
51689,11/5/2023,437
51690,11/5/2023,111
51701,11/5/2023,106
51702,11/5/2023,95
51751,11/5/2023,76
51752,11/5/2023,43
51753,11/5/2023,347
51754,11/5/2023,243
51755,11/5/2023,152
51756,11/5/2023,58
51763,11/5/2023,26
51764,11/5/2023,279
51765,11/5/2023,254
51766,11/5/2023,159
51767,11/5/2023,265
51768,11/5/2023,377
51777,11/5/2023,93
51778,11/5/2023,6
51779,11/5/2023,37
51780,11/5/2023,270
51801,11/5/2023,140
51802,11/5/2023,106
51803,11/5/2023,135
51804,11/5/2023,12
51805,11/5/2023,13
51806,11/5/2023,215
51807,11/5/2023,63
51808,11/5/2023,242
51809,11/5/2023,110
51810,11/5/2023,323
51811,11/5/2023,69
51812,11/5/2023,290
51813,11/5/2023,34
51814,11/5/2023,40
51815,11/5/2023,268
51816,11/5/2023,52
51817,11/5/2023,345
51818,11/5/2023,233
51819,11/5/2023,348
51820,11/5/2023,246
51821,11/5/2023,102
51822,11/5/2023,89
51823,11/5/2023,301
51824,11/5/2023,217
51825,11/5/2023,248
51826,11/5/2023,1
51827,11/5/2023,33
51828,11/5/2023,114
51829,11/5/2023,205
51830,11/5/2023,35
51831,11/5/2023,73
51832,11/5/2023,340
51861,11/5/2023,284
51862,11/5/2023,26
51863,11/5/2023,246
51864,11/5/2023,51
51865,11/5/2023,242
51866,11/5/2023,438
51867,11/5/2023,191
51868,11/5/2023,145
51869,11/5/2023,2
51870,11/5/2023,304
51881,11/5/2023,283
51882,11/5/2023,12
51883,11/5/2023,306
51884,11/5/2023,170
51885,11/5/2023,312
51886,11/5/2023,232
51901,11/5/2023,261
51902,11/5/2023,42
51903,11/5/2023,206
51904,11/5/2023,35
51905,11/5/2023,460
51906,11/5/2023,295
51907,11/5/2023,45
51908,11/5/2023,124
51909,11/5/2023,219
51910,11/5/2023,117
51911,11/5/2023,178
51912,11/5/2023,159
51913,11/5/2023,132
51914,11/5/2023,221
51915,11/5/2023,161
51916,11/5/2023,27
51971,11/5/2023,240
51972,11/5/2023,63
51973,11/5/2023,35
51974,11/5/2023,103
51975,11/5/2023,306
51976,11/5/2023,226
52002,11/5/2023,279
52003,11/5/2023,155
52004,11/5/2023,200
52011,11/5/2023,185
52012,11/5/2023,144
52013,11/5/2023,108
52014,11/5/2023,305
52015,11/5/2023,222
52019,11/5/2023,321
52020,11/5/2023,247
52021,11/5/2023,237
52022,11/5/2023,11
52023,11/5/2023,323
52024,11/5/2023,237
52025,11/5/2023,115
52026,11/5/2023,176
52027,11/5/2023,80
52028,11/5/2023,101
52033,11/5/2023,145
52034,11/5/2023,114
52035,11/5/2023,320
52036,11/5/2023,34
52037,11/5/2023,184
52038,11/5/2023,282
52041,11/5/2023,359
52042,11/5/2023,126
52045,11/5/2023,274
52046,11/5/2023,176
52047,11/5/2023,161
52048,11/5/2023,120
52071,11/5/2023,14
52072,11/5/2023,3
52073,11/5/2023,329
52074,11/5/2023,173
52075,11/5/2023,311
52076,11/5/2023,307
52081,11/5/2023,120
52082,11/5/2023,25
52083,11/5/2023,350
52084,11/5/2023,256
52085,11/5/2023,75
52086,11/5/2023,233
52087,11/5/2023,176
52088,11/5/2023,104
52101,11/5/2023,39
52102,11/5/2023,243
52103,11/5/2023,56
52104,11/5/2023,192
52105,11/5/2023,257
52106,11/5/2023,82
52107,11/5/2023,70
52108,11/5/2023,344
52109,11/5/2023,46
52110,11/5/2023,347
52121,11/5/2023,153
52122,11/5/2023,59
52123,11/5/2023,93
52124,11/5/2023,245
52131,11/5/2023,178
52132,11/5/2023,218
52137,11/5/2023,299
52138,11/5/2023,280
52143,11/5/2023,281
52144,11/5/2023,327
52171,11/5/2023,207
52172,11/5/2023,224
52173,11/5/2023,27
52174,11/5/2023,165
52175,11/5/2023,275
52176,11/5/2023,165
52177,11/5/2023,211
52178,11/5/2023,309
52179,11/5/2023,410
52180,11/5/2023,12
52181,11/5/2023,467
52182,11/5/2023,202
52183,11/5/2023,217
52184,11/5/2023,94
52201,11/5/2023,27
52202,11/5/2023,79
52203,11/5/2023,23
52204,11/5/2023,332
52205,11/5/2023,1
52206,11/5/2023,30
52207,11/5/2023,241
52208,11/5/2023,375
52209,11/5/2023,197
52210,11/5/2023,126
52211,11/5/2023,190
52212,11/5/2023,130
52213,11/5/2023,103
52214,11/5/2023,295
52215,11/5/2023,284
52216,11/5/2023,341
52217,11/5/2023,26
52218,11/5/2023,142
52219,11/5/2023,376
52220,11/5/2023,125
52221,11/5/2023,84
52222,11/5/2023,47
52223,11/5/2023,100
52224,11/5/2023,95
52225,11/5/2023,127
52226,11/5/2023,221
52227,11/5/2023,165
52228,11/5/2023,317
52229,11/5/2023,177
52230,11/5/2023,234
52231,11/5/2023,199
52232,11/5/2023,219
52233,11/5/2023,370
52234,11/5/2023,26
52235,11/5/2023,274
52236,11/5/2023,157
52237,11/5/2023,87
52238,11/5/2023,317
52239,11/5/2023,187
52240,11/5/2023,352
52241,11/5/2023,89
52242,11/5/2023,71
52243,11/5/2023,212
52244,11/5/2023,301
52245,11/5/2023,270
52246,11/5/2023,31
52247,11/5/2023,390
52248,11/5/2023,192
52249,11/5/2023,27
52250,11/5/2023,129
52251,11/5/2023,305
52252,11/5/2023,174
52253,11/5/2023,402
52254,11/5/2023,368
52255,11/5/2023,43
52257,11/5/2023,281
52258,11/5/2023,71
52259,11/5/2023,246
52260,11/5/2023,119
52261,11/5/2023,276
52262,11/5/2023,322
52263,11/5/2023,9
52264,11/5/2023,352
52265,11/5/2023,29
52266,11/5/2023,397
52267,11/5/2023,330
52268,11/5/2023,186
52269,11/5/2023,208
52270,11/5/2023,232
52271,11/5/2023,443
52272,11/5/2023,178
52273,11/5/2023,68
52274,11/5/2023,64
52275,11/5/2023,289
52276,11/5/2023,75
52277,11/5/2023,143
52278,11/5/2023,2
52279,11/5/2023,318
52280,11/5/2023,132
52282,11/5/2023,273
52283,11/5/2023,39
52285,11/5/2023,266
52286,11/5/2023,160
52287,11/5/2023,111
52288,11/5/2023,159
52295,11/5/2023,6
52296,11/5/2023,140
52297,11/5/2023,221
52298,11/5/2023,29
52301,11/5/2023,250
52302,11/5/2023,213
52321,11/5/2023,160
52322,11/5/2023,52
52323,11/5/2023,102
52324,11/5/2023,311
52325,11/5/2023,362
52326,11/5/2023,130
52327,11/5/2023,194
52328,11/5/2023,285
52329,11/5/2023,324
52330,11/5/2023,118
52331,11/5/2023,374
52332,11/5/2023,355
52401,11/5/2023,209
52402,11/5/2023,139
52403,11/5/2023,28
52404,11/5/2023,22
52405,11/5/2023,114
52406,11/5/2023,176
52407,11/5/2023,344
52408,11/5/2023,318
52411,11/5/2023,90
52412,11/5/2023,348
52413,11/5/2023,7
52414,11/5/2023,418
52415,11/5/2023,362
52451,11/5/2023,438
52452,11/5/2023,203
52453,11/5/2023,429
52454,11/5/2023,43
52455,11/5/2023,302
52456,11/5/2023,59
52457,11/5/2023,27
52458,11/5/2023,252
52461,11/5/2023,62
52462,11/5/2023,98
52463,11/5/2023,149
52464,11/5/2023,126
52465,11/5/2023,236
52466,11/5/2023,11
52467,11/5/2023,440
52468,11/5/2023,277
52469,11/5/2023,9
52470,11/5/2023,358
52471,11/5/2023,199
52472,11/5/2023,301
52473,11/5/2023,239
52474,11/5/2023,270
52501,11/5/2023,216
52502,11/5/2023,24
52503,11/5/2023,16
52504,11/5/2023,348
52505,11/5/2023,43
52506,11/5/2023,9
52507,11/5/2023,304
52508,11/5/2023,168
52509,11/5/2023,4
52510,11/5/2023,341
52511,11/5/2023,281
52512,11/5/2023,113
52515,11/5/2023,25
52516,11/5/2023,224
52517,11/5/2023,273
52518,11/5/2023,122
52519,11/5/2023,6
52520,11/5/2023,217
52521,11/5/2023,266
52522,11/5/2023,45
52523,11/5/2023,216
52524,11/5/2023,305
52525,11/5/2023,190
52526,11/5/2023,137
52527,11/5/2023,480
52528,11/5/2023,23
52529,11/5/2023,146
52530,11/5/2023,413
52531,11/5/2023,205
52532,11/5/2023,343
52533,11/5/2023,13
52534,11/5/2023,231
52535,11/5/2023,439
52536,11/5/2023,365
52537,11/5/2023,32
52538,11/5/2023,215
52540,11/5/2023,194
52541,11/5/2023,195
52544,11/5/2023,4
52545,11/5/2023,388
52547,11/5/2023,172
52548,11/5/2023,341
52549,11/5/2023,400
52550,11/5/2023,138
52551,11/5/2023,359
52552,11/5/2023,180
52553,11/5/2023,190
52554,11/5/2023,126
52555,11/5/2023,373
52556,11/5/2023,431
52557,11/5/2023,222
52558,11/5/2023,160
52563,11/5/2023,147
52564,11/5/2023,220
52565,11/5/2023,351
52566,11/5/2023,395
52567,11/5/2023,348
52568,11/5/2023,276
52569,11/5/2023,188
52570,11/5/2023,267
52571,11/5/2023,464
52572,11/5/2023,484
52575,11/5/2023,73
52576,11/5/2023,155
52577,11/5/2023,350
52578,11/5/2023,247
52579,11/5/2023,177
52580,11/5/2023,122
52901,11/5/2023,427
52902,11/5/2023,185
52903,11/5/2023,173
52904,11/5/2023,149
52905,11/5/2023,158
52906,11/5/2023,371
52907,11/5/2023,428
52908,11/5/2023,421
52909,11/5/2023,191
52910,11/5/2023,336
52911,11/5/2023,291
52912,11/5/2023,344
52913,11/5/2023,157
52914,11/5/2023,467
52915,11/5/2023,98
52916,11/5/2023,114
52917,11/5/2023,286
52918,11/5/2023,237
52919,11/5/2023,142
52920,11/5/2023,37
52921,11/5/2023,117
52922,11/5/2023,245
52923,11/5/2023,3
52924,11/5/2023,180
52925,11/5/2023,269
52926,11/5/2023,247
52927,11/5/2023,304
52928,11/5/2023,311
52929,11/5/2023,405
52930,11/5/2023,234
52931,11/5/2023,184
52932,11/5/2023,35
52933,11/5/2023,250
52935,11/5/2023,5
52936,11/5/2023,251
52937,11/5/2023,92
52938,11/5/2023,208
52939,11/5/2023,205
52941,11/5/2023,78
52942,11/5/2023,115
52943,11/5/2023,342
52944,11/5/2023,155
52945,11/5/2023,250
52946,11/5/2023,196
52947,11/5/2023,150
52948,11/5/2023,217
52949,11/5/2023,145
52950,11/5/2023,345
52951,11/5/2023,36
52952,11/5/2023,79
52953,11/5/2023,275
52954,11/5/2023,337
52955,11/5/2023,221
52956,11/5/2023,85
52957,11/5/2023,154
52958,11/5/2023,384
52959,11/5/2023,131
52960,11/5/2023,112
52961,11/5/2023,87
52962,11/5/2023,94
52963,11/5/2023,252
52964,11/5/2023,6
52965,11/5/2023,262
52966,11/5/2023,125
52967,11/5/2023,303
52968,11/5/2023,200
52969,11/5/2023,415
52970,11/5/2023,256
52971,11/5/2023,42
52972,11/5/2023,289
52973,11/5/2023,41
52974,11/5/2023,292
52975,11/5/2023,235
52976,11/5/2023,122
52977,11/5/2023,26
52978,11/5/2023,36
52979,11/5/2023,210
52980,11/5/2023,35
52981,11/5/2023,233
52982,11/5/2023,464
52983,11/5/2023,153
52984,11/5/2023,373
52985,11/5/2023,55
52986,11/5/2023,268
52987,11/5/2023,342
52988,11/5/2023,332
52989,11/5/2023,60
52990,11/5/2023,104
52991,11/5/2023,219
52992,11/5/2023,378
52993,11/5/2023,330
52994,11/5/2023,293
53001,11/5/2023,146
53002,11/5/2023,49
53003,11/5/2023,50
53004,11/5/2023,99
53006,11/5/2023,273
53007,11/5/2023,53
53008,11/5/2023,93
53010,11/5/2023,324
53012,11/5/2023,357
53014,11/5/2023,75
53016,11/5/2023,41
53017,11/5/2023,450
53018,11/5/2023,370
53021,11/5/2023,96
53022,11/5/2023,351
53029,11/5/2023,381
53030,11/5/2023,234
53035,11/5/2023,81
53036,11/5/2023,228
53041,11/5/2023,232
53042,11/5/2023,414
53043,11/5/2023,408
53044,11/5/2023,163
53045,11/5/2023,170
53046,11/5/2023,312
53047,11/5/2023,321
53048,11/5/2023,274
53049,11/5/2023,303
53050,11/5/2023,376
53061,11/5/2023,45
53062,11/5/2023,150
53063,11/5/2023,14
53064,11/5/2023,24
53065,11/5/2023,95
53066,11/5/2023,208
53067,11/5/2023,269
53068,11/5/2023,292
53069,11/5/2023,16
53070,11/5/2023,45
53073,11/5/2023,306
53074,11/5/2023,307
53131,11/5/2023,85
53132,11/5/2023,69
53135,11/5/2023,151
53136,11/5/2023,162
53137,11/5/2023,41
53138,11/5/2023,181
53139,11/5/2023,5
53140,11/5/2023,42
53152,11/5/2023,372
53153,11/5/2023,25
53154,11/5/2023,92
53155,11/5/2023,305
53156,11/5/2023,161
53172,11/5/2023,22
53173,11/5/2023,417
53174,11/5/2023,181
53175,11/5/2023,120
53177,11/5/2023,390
53178,11/5/2023,18
53179,11/5/2023,238
53180,11/5/2023,266
53181,11/5/2023,339
53203,11/5/2023,138
53204,11/5/2023,77
53205,11/5/2023,337
53206,11/5/2023,356
53207,11/5/2023,196
53208,11/5/2023,77
53213,11/5/2023,350
53214,11/5/2023,424
53215,11/5/2023,54
53216,11/5/2023,92
53217,11/5/2023,68
53218,11/5/2023,399
53219,11/5/2023,222
53220,11/5/2023,233
53227,11/5/2023,128
53228,11/5/2023,192
53229,11/5/2023,23
53230,11/5/2023,209
53231,11/5/2023,135
53232,11/5/2023,175
53321,11/5/2023,165
53322,11/5/2023,60
53323,11/5/2023,66
53324,11/5/2023,104
53325,11/5/2023,28
53326,11/5/2023,246
53327,11/5/2023,310
53328,11/5/2023,92
53333,11/5/2023,328
53334,11/5/2023,266
53335,11/5/2023,49
53336,11/5/2023,71
53337,11/5/2023,56
53338,11/5/2023,237
53339,11/5/2023,313
53340,11/5/2023,340
53341,11/5/2023,101
53342,11/5/2023,367
53343,11/5/2023,1
53344,11/5/2023,15
53345,11/5/2023,268
53346,11/5/2023,201
53347,11/5/2023,22
53348,11/5/2023,239
53349,11/5/2023,201
53350,11/5/2023,383
53351,11/5/2023,71
53352,11/5/2023,215
53358,11/5/2023,171
53359,11/5/2023,187
53360,11/5/2023,256
53361,11/5/2023,227
53362,11/5/2023,137
53363,11/5/2023,96
53364,11/5/2023,386
53401,11/5/2023,112
53402,11/5/2023,14
53403,11/5/2023,45
53404,11/5/2023,214
53405,11/5/2023,133
53406,11/5/2023,42
53411,11/5/2023,174
53412,11/5/2023,334
53415,11/5/2023,369
53416,11/5/2023,69
53417,11/5/2023,208
53418,11/5/2023,144
53421,11/5/2023,107
53422,11/5/2023,36
53423,11/5/2023,165
53424,11/5/2023,48
53425,11/5/2023,170
53426,11/5/2023,236
53427,11/5/2023,321
53428,11/5/2023,207
53429,11/5/2023,322
53430,11/5/2023,146
53431,11/5/2023,339
53432,11/5/2023,387
53441,11/5/2023,212
53442,11/5/2023,135
53443,11/5/2023,70
53444,11/5/2023,452
53445,11/5/2023,155
53446,11/5/2023,229
53447,11/5/2023,34
53448,11/5/2023,57
53449,11/5/2023,330
53450,11/5/2023,211
53474,11/5/2023,82
53481,11/5/2023,169
53482,11/5/2023,112
53483,11/5/2023,193
53484,11/5/2023,329
53485,11/5/2023,421
53487,11/5/2023,106
53490,11/5/2023,295
53491,11/5/2023,145
53492,11/5/2023,136
53493,11/5/2023,35
53494,11/5/2023,318
53511,11/5/2023,224
53512,11/5/2023,161
53513,11/5/2023,138
53514,11/5/2023,194
53517,11/5/2023,219
53518,11/5/2023,81
53519,11/5/2023,83
53520,11/5/2023,31
53521,11/5/2023,211
53522,11/5/2023,149
53547,11/5/2023,34
53548,11/5/2023,129
53551,11/5/2023,362
53552,11/5/2023,23
53553,11/5/2023,287
53554,11/5/2023,97
53567,11/5/2023,5
53601,11/5/2023,381
53602,11/5/2023,129
53603,11/5/2023,239
53604,11/5/2023,257
53607,11/5/2023,277
53608,11/5/2023,410
53609,11/5/2023,212
53610,11/5/2023,149
53611,11/5/2023,130
53612,11/5/2023,115
53613,11/5/2023,25
53614,11/5/2023,215
53615,11/5/2023,419
53616,11/5/2023,224
53623,11/5/2023,151
53624,11/5/2023,241
53625,11/5/2023,166
53626,11/5/2023,149
53627,11/5/2023,140
53628,11/5/2023,41
53629,11/5/2023,324
53630,11/5/2023,455
53631,11/5/2023,1
53632,11/5/2023,10
53641,11/5/2023,189
53642,11/5/2023,246
53643,11/5/2023,103
53644,11/5/2023,80
53645,11/5/2023,298
53646,11/5/2023,14
53647,11/5/2023,244
53648,11/5/2023,321
53653,11/5/2023,7
53654,11/5/2023,179
53659,11/5/2023,206
53660,11/5/2023,190
54001,11/5/2023,330
54002,11/5/2023,168
54003,11/5/2023,138
54004,11/5/2023,101
54005,11/5/2023,28
54006,11/5/2023,103
54007,11/5/2023,327
54008,11/5/2023,269
54009,11/5/2023,247
54011,11/5/2023,137
54012,11/5/2023,372
54013,11/5/2023,147
54014,11/5/2023,355
54015,11/5/2023,146
54016,11/5/2023,346
54018,11/5/2023,457
54021,11/5/2023,21
54022,11/5/2023,320
54023,11/5/2023,113
54024,11/5/2023,58
54031,11/5/2023,329
54032,11/5/2023,302
54033,11/5/2023,385
54034,11/5/2023,174
54035,11/5/2023,79
54036,11/5/2023,93
54037,11/5/2023,26
54038,11/5/2023,80
54039,11/5/2023,125
54040,11/5/2023,342
54041,11/5/2023,331
54042,11/5/2023,54
54043,11/5/2023,119
54044,11/5/2023,398
54045,11/5/2023,164
54046,11/5/2023,160
54047,11/5/2023,261
54048,11/5/2023,97
54049,11/5/2023,117
54050,11/5/2023,343
54051,11/5/2023,72
54052,11/5/2023,213
54053,11/5/2023,222
54054,11/5/2023,97
54055,11/5/2023,82
54056,11/5/2023,330
54057,11/5/2023,107
54058,11/5/2023,369
54059,11/5/2023,437
54060,11/5/2023,290
54071,11/5/2023,127
54072,11/5/2023,328
54075,11/5/2023,306
54076,11/5/2023,54
54077,11/5/2023,29
54078,11/5/2023,83
54085,11/5/2023,72
54086,11/5/2023,158
54091,11/5/2023,26
54092,11/5/2023,392
54101,11/5/2023,404
54102,11/5/2023,208
54103,11/5/2023,37
54104,11/5/2023,161
54105,11/5/2023,286
54106,11/5/2023,82
54107,11/5/2023,86
54108,11/5/2023,271
54109,11/5/2023,116
54110,11/5/2023,98
54151,11/5/2023,251
54152,11/5/2023,449
54153,11/5/2023,256
54154,11/5/2023,235
54155,11/5/2023,160
54156,11/5/2023,289
54157,11/5/2023,313
54158,11/5/2023,219
54159,11/5/2023,226
54160,11/5/2023,129
54192,11/5/2023,67
54193,11/5/2023,129
54211,11/5/2023,252
54212,11/5/2023,112
54221,11/5/2023,411
54222,11/5/2023,286
54223,11/5/2023,278
54224,11/5/2023,202
54225,11/5/2023,177
54226,11/5/2023,173
54227,11/5/2023,410
